x,y,z,f,scl1
0.084872626,-0.16582902,0.00023687133,0.0,0.0
0.019642668,-0.07898099,-0.0057086716,0.0,0.0
0.5044052,-0.19692399,0.22905175,0.0,0.0
0.5853794,-0.19146606,-0.013240841,0.0,0.0
-0.3135339,-0.02059891,-0.100079656,0.0,0.0
-0.5505612,0.10945273,-0.109251514,0.0,0.0
0.23909193,0.06986061,-0.059092786,0.0,0.0
0.3231802,-0.026580246,-0.0011028999,0.0,0.0
0.72927916,-0.1377993,0.17137913,0.0,0.0
0.07881756,-0.15821475,0.12227743,0.0,0.0
0.85312223,-0.17652746,-0.037803885,0.0,0.0
-0.20862605,0.0848224,-0.037804723,0.0,0.0
-0.7714825,0.25019845,-0.09931565,0.0,0.0
0.29890725,-0.16349506,0.0458349,0.0,0.0
-0.18561076,-0.09267438,0.099539064,0.0,0.0
-0.3421298,0.08832832,-0.021976588,0.0,0.0
-0.693216,0.08214739,-0.032545973,0.0,0.0
-0.12253951,-0.09456128,-0.10497185,0.0,0.0
-0.6283945,-0.039839026,0.0023790589,0.0,0.0
-0.7727554,-0.076350294,0.11613168,0.0,0.0
-0.24436909,0.14117174,-0.054637372,0.0,0.0
0.64702815,0.10079816,-0.2666934,0.0,0.0
-0.37576094,0.00406581,-0.09134271,0.0,0.0
-0.8535539,-0.046196833,0.05285774,0.0,0.0
0.8624115,-0.14428206,-0.08498681,0.0,0.0
0.5333283,0.07496319,-0.15388122,0.0,0.0
0.45020097,0.2399337,-0.10497651,0.0,0.0
0.73404336,-0.094247244,-0.084806874,0.0,0.0
-0.3124142,0.03671122,-0.07777593,0.0,0.0
-0.004175614,0.0400651,-0.06911343,0.0,0.0
-0.4942185,-0.18273541,0.14222118,0.0,0.0
0.5500104,0.015697313,-0.060392167,0.0,0.0
0.15200998,0.11546297,-0.01964281,0.0,0.0
-0.5802394,-0.05020112,0.017421588,0.0,0.0
0.3249768,0.22706519,-0.080123655,0.0,0.0
-0.2815014,0.100401044,-0.13368723,0.0,0.0
-0.79141814,-0.12266809,0.028180422,0.0,0.0
0.1356155,0.003714446,0.008898455,0.0,0.0
-0.9665438,0.39623463,-0.07799691,0.0,0.0
0.5753248,0.074230045,-0.108004786,0.0,0.0
0.67934155,0.34220573,-0.015442147,0.0,0.0
-0.10197321,-0.14521225,0.19122988,0.0,0.0
-0.088556975,0.04825924,-0.027719859,0.0,0.0
-0.5571104,-0.026178217,-0.07881499,0.0,0.0
0.19638073,-0.1286888,0.005978938,0.0,0.0
-0.54625934,0.16637138,-0.012090755,0.0,0.0
0.20799068,-0.07878046,-0.07365781,0.0,0.0
0.09944369,-0.30796,0.06495452,0.0,0.0
0.6128467,0.0051979246,-0.14041483,0.0,0.0
-0.4556314,0.07446669,-0.111135125,0.0,0.0
0.047412,-0.034312963,0.075504445,0.0,0.0
0.6856535,0.0528122,-0.12869233,0.0,0.0
-0.7898202,0.13358736,-0.102649435,0.0,0.0
-0.7271749,0.0027581796,0.106252134,0.0,0.0
-0.14380282,0.16991052,-0.113832414,0.0,0.0
-0.17918529,-0.104007065,-0.029115845,0.0,0.0
0.12347912,-0.09254956,-0.15342194,0.0,0.0
-0.18768196,-0.08316442,0.1675095,0.0,0.0
-0.76414984,-0.21463758,-0.022490151,0.0,0.0
0.6743267,-0.11340578,-0.17063591,0.0,0.0
0.87319803,-0.14177951,0.031174159,0.0,0.0
-0.6836377,0.001068816,0.040950608,0.0,0.0
0.07296908,0.014951323,-0.0922086,0.0,0.0
0.45930624,0.006964415,-0.13318816,0.0,0.0
-0.41675475,-0.11252353,-0.09484042,0.0,0.0
0.4833934,0.19184658,-0.09858418,0.0,0.0
-3.2527903e-05,0.15675093,-0.10820202,0.0,0.0
-0.7601592,0.04527859,-0.13543282,0.0,0.0
-0.108659685,0.054238573,-0.05944204,0.0,0.0
-0.15875629,0.07549009,-0.030137727,0.0,0.0
-0.33988285,-0.03633764,-0.12427128,0.0,0.0
-0.38191143,0.026844446,0.0323697,0.0,0.0
-0.24496862,-0.17185017,0.1401979,0.0,0.0
0.37903738,-0.10148941,-0.17520346,0.0,0.0
-0.33412585,0.4269708,-0.1151253,0.0,0.0
-0.6101659,0.13814382,-0.031551458,0.0,0.0
0.19527026,-0.09257904,-0.023842325,0.0,0.0
-0.8799076,0.23896807,-0.08263861,0.0,0.0
0.26315352,0.24230422,-0.09679824,0.0,0.0
0.16705543,-0.195085,0.20402166,0.0,0.0
0.21757449,-0.08948862,0.17142884,0.0,0.0
-0.7003825,0.20636323,-0.10218123,0.0,0.0
0.34180227,-0.042439632,0.13219762,0.0,0.0
0.30668354,-0.2319836,0.13232653,0.0,0.0
-0.7967791,-0.12860888,0.0014058327,0.0,0.0
-0.7221557,-0.048287403,0.088765,0.0,0.0
0.07609884,-0.05258301,-0.14514542,0.0,0.0
-0.3860617,0.10240121,-0.1504201,0.0,0.0
0.41123137,0.30894825,-0.11269112,0.0,0.0
-0.23263146,0.1299755,-0.1284184,0.0,0.0
-0.1661701,-0.053886667,0.09581814,0.0,0.0
-0.59968066,-0.033973183,-0.047991447,0.0,0.0
0.40832162,0.06985962,-0.13074753,0.0,0.0
0.068253234,0.13057698,0.0023537865,0.0,0.0
0.28832445,-0.038237873,-0.092158146,0.0,0.0
0.2898206,-0.18851615,0.10445241,0.0,0.0
0.7760504,-0.065417655,-0.11861639,0.0,0.0
-0.16401409,0.24327825,-0.11555995,0.0,0.0
0.8755049,0.14517131,-0.020344447,0.0,0.0
-0.013694586,-0.13522391,0.18525353,0.0,0.0
0.96320736,-0.101303734,-0.100144416,0.0,0.0
-0.67372006,-0.06970544,0.031984504,0.0,0.0
-0.05057386,-0.20945014,0.08650452,0.0,0.0
0.5622471,0.15078068,-0.1085927,0.0,0.0
-0.7305829,-0.12325399,0.003348018,0.0,0.0
-0.73305964,-0.10189404,-0.07709904,0.0,0.0
-0.80163074,-0.00839418,0.07178294,0.0,0.0
0.75938666,-0.13120148,-0.045550626,0.0,0.0
-0.6271402,-0.08456805,0.09345209,0.0,0.0
0.2239491,-0.13113226,0.13002178,0.0,0.0
-0.54282033,-0.20713554,0.17036283,0.0,0.0
0.051595777,-0.13393039,0.035677914,0.0,0.0
0.41824466,0.043775536,0.0008278901,0.0,0.0
0.75729275,-0.104164265,0.008865674,0.0,0.0
0.026662594,-0.2180172,0.36171055,0.0,0.0
-0.38756892,0.11798011,-0.030454582,0.0,0.0
-0.02004134,-0.13848494,0.22104526,0.0,0.0
0.61024106,-0.1285993,0.19924852,0.0,0.0
0.25160304,0.03262658,-0.16388169,0.0,0.0
-0.45364967,-0.06124311,-0.012841602,0.0,0.0
0.7028216,0.5520393,0.17191993,0.0,0.0
0.40016443,0.1965133,-0.07776078,0.0,0.0
0.24583474,0.13332976,-0.098694384,0.0,0.0
-0.7147575,-0.18584737,0.114487015,0.0,0.0
-0.23518853,-0.0032505,-0.0613288,0.0,0.0
0.6300402,-0.16096255,-0.09360216,0.0,0.0
0.30379108,-0.04552312,0.021353126,0.0,0.0
0.40788642,0.011284657,-0.07323948,0.0,0.0
-0.022046033,-0.030280646,-0.023435775,0.0,0.0
-0.6938339,-0.12999853,-0.118889116,0.0,0.0
-0.066449136,0.0777362,-0.1522703,0.0,0.0
0.05794275,0.18244897,0.067764685,0.0,0.0
0.031789552,-0.1020712,0.25070176,0.0,0.0
0.39617857,-0.30039108,0.060808334,0.0,0.0
-0.6876264,0.045531612,-0.060589716,0.0,0.0
0.14774281,-0.12933204,0.009744432,0.0,0.0
-0.1852038,0.09536999,-0.027378337,0.0,0.0
0.121869564,0.016534232,0.03197391,0.0,0.0
-0.54463917,-0.21191953,-0.08813834,0.0,0.0
-0.4388786,-0.074705325,0.03284876,0.0,0.0
0.5303462,-0.17798847,0.0336016,0.0,0.0
0.57339513,0.07871922,-0.055313878,0.0,0.0
-0.033587057,0.12786056,0.052428152,0.0,0.0
-0.28386727,0.23190421,-0.0786663,0.0,0.0
-0.4542635,-0.26397666,-0.09448708,0.0,0.0
-0.40868643,0.009476857,-0.08288546,0.0,0.0
-0.28990418,-0.03187631,0.052630547,0.0,0.0
-0.05305624,-0.15156241,0.0863859,0.0,0.0
0.52121776,0.0002846336,0.006962301,0.0,0.0
0.42963856,0.19851336,-0.097023666,0.0,0.0
-0.8970802,-0.05058991,-0.09539326,0.0,0.0
-0.84279037,0.05585304,-0.04744061,0.0,0.0
0.37413162,-0.011708607,-0.052188665,0.0,0.0
-0.84919107,-0.0070846374,-0.14358447,0.0,0.0
-0.006304619,-0.22563979,0.15769334,0.0,0.0
0.7027139,-0.012903824,-0.041328188,0.0,0.0
0.80304843,-0.0475421,-0.08886462,0.0,0.0
-0.29277202,0.054195154,-0.030014511,0.0,0.0
-0.44223937,-0.25730693,0.04891467,0.0,0.0
0.47483405,0.022800999,0.05926387,0.0,0.0
-0.18483181,-0.026193207,0.028723199,0.0,0.0
0.7000757,-0.13200718,0.21282555,0.0,0.0
0.29264003,0.26002774,-0.10243723,0.0,0.0
-0.036161464,0.12457731,-0.01989148,0.0,0.0
-0.17954388,0.13375083,-0.05067516,0.0,0.0
0.9110982,-0.043894634,-0.09973142,0.0,0.0
-0.04883073,-0.12794806,0.08457303,0.0,0.0
-0.10921846,-0.19864403,0.021044785,0.0,0.0
0.34420907,-0.09799368,-0.12421872,0.0,0.0
-0.35021678,0.0121854395,-0.13386615,0.0,0.0
0.24239555,0.08094826,-0.14083827,0.0,0.0
0.21276386,-0.0510136,-0.1074267,0.0,0.0
0.5178373,-0.18791641,-0.088852316,0.0,0.0
-0.1528511,-0.01953335,-0.14297442,0.0,0.0
-0.27777576,-0.026468407,0.01838368,0.0,0.0
0.41253513,0.06690148,-0.13192552,0.0,0.0
0.62142414,-0.19608624,0.17175713,0.0,0.0
0.3707274,0.30765408,-0.078942895,0.0,0.0
0.21108367,0.26120013,0.018704787,0.0,0.0
0.20910804,-0.15628892,-0.061723765,0.0,0.0
0.11427418,-0.045607246,0.040578064,0.0,0.0
-0.02000712,-0.15394762,0.12182526,0.0,0.0
0.76519823,-0.096627235,0.034526125,0.0,0.0
-0.28497496,0.2598333,-0.07897453,0.0,0.0
-0.008638457,-0.05865508,0.15583318,0.0,0.0
-0.6945137,-0.05117194,-0.049641885,0.0,0.0
-0.25096056,0.04837999,-0.023341108,0.0,0.0
0.789244,-0.073555805,-0.08896141,0.0,0.0
-0.8907547,0.0126350345,-0.10664213,0.0,0.0
-0.067485765,-0.5363414,-0.22872195,0.0,0.0
-0.30293134,0.040379234,-0.08285379,0.0,0.0
0.6260066,0.052234393,-0.07342451,0.0,0.0
0.13494506,-0.10066378,0.0043494017,0.0,0.0
0.478697,0.045156293,-0.052168235,0.0,0.0
-0.38029024,0.30581838,-0.09543654,0.0,0.0
-0.2674789,0.16889192,-0.11410066,0.0,0.0
-0.08489596,0.09217429,-0.08746527,0.0,0.0
0.4757554,0.18528403,-0.047104433,0.0,0.0
0.43227312,-0.043233432,-0.043924846,0.0,0.0
0.71054906,0.21705464,-0.12518378,0.0,0.0
0.163065,-0.081221946,-0.13513598,0.0,0.0
0.34401876,-0.1503171,0.13162746,0.0,0.0
0.93528384,0.05235447,-0.16626918,0.0,0.0
0.32533526,-0.018675972,-0.14834084,0.0,0.0
0.13803962,0.03875303,-0.17179409,0.0,0.0
-0.17610578,0.07094,-0.041442476,0.0,0.0
-0.22750965,-0.087915935,0.20800427,0.0,0.0
-0.8421238,-0.13281831,-0.03742679,0.0,0.0
0.81930816,-0.22703585,-0.10899511,0.0,0.0
0.8202303,-0.13484414,0.11610435,0.0,0.0
-0.20545517,-0.15593949,0.1993627,0.0,0.0
-0.95610803,-0.12463433,-0.03506278,0.0,0.0
-0.54108834,-0.08191284,0.17031251,0.0,0.0
-0.09034438,-0.03800103,0.18448648,0.0,0.0
-0.36151388,0.22597215,-0.10351633,0.0,0.0
-0.57490563,0.18895324,0.017279845,0.0,0.0
-0.027608246,0.30823174,0.020841446,0.0,0.0
-0.16736013,0.14859176,-0.060914025,0.0,0.0
0.22313178,0.012236101,-0.1849848,0.0,0.0
0.74066514,-0.18931021,0.16102174,0.0,0.0
0.4101462,0.35669866,-0.08705438,0.0,0.0
-0.37930477,-0.0538032,-0.091665834,0.0,0.0
0.73459977,-0.20769018,-0.09781123,0.0,0.0
-0.05971063,-0.12287851,-0.10452006,0.0,0.0
-0.7203878,-0.1253098,-0.08181248,0.0,0.0
-0.6517947,-0.019089956,-0.038482253,0.0,0.0
-0.13251342,-0.22361162,0.20053229,0.0,0.0
-0.8341427,-0.063375115,-0.061909262,0.0,0.0
-0.10425919,-0.22736664,0.10412077,0.0,0.0
0.6020184,0.020328809,-0.022730455,0.0,0.0
-0.45116678,-0.31571296,0.24337848,0.0,0.0
0.47548443,0.31816918,-0.1138634,0.0,0.0
-0.04458834,0.06045027,-0.11519873,0.0,0.0
0.0046322015,-0.21393663,-0.08453277,0.0,0.0
0.6104314,0.28946427,-0.008114779,0.0,0.0
-0.03755791,0.07971273,-0.021581976,0.0,0.0
-0.35673267,-0.44314912,0.31955764,0.0,0.0
0.38189512,0.32496902,-0.028584389,0.0,0.0
0.30871823,-0.13505425,-0.1421732,0.0,0.0
0.7018415,-0.21463513,0.26805276,0.0,0.0
-0.6289702,0.02068744,-0.11491313,0.0,0.0
-0.63528657,-0.03476499,-0.09715594,0.0,0.0
0.42057547,-0.20910999,0.32114676,0.0,0.0
-0.23790194,-0.0040504644,-0.19374543,0.0,0.0
0.6245259,-0.17526552,0.13079365,0.0,0.0
0.39153573,0.21463908,-0.036453273,0.0,0.0
-0.06528129,-0.033089854,-0.0018727635,0.0,0.0
-0.3987149,-0.17364474,0.00933127,0.0,0.0
0.46757194,-0.13684817,0.040713016,0.0,0.0
0.63089997,0.012379131,-0.10093313,0.0,0.0
0.22611393,0.35598606,0.050168563,0.0,0.0
-0.056247424,0.021293888,-0.09025695,0.0,0.0
-0.20806377,-0.10350048,0.035993237,0.0,0.0
0.16919115,-0.12827303,-0.09973698,0.0,0.0
0.50039774,0.09785101,-0.29826573,0.0,0.0
-0.0346043,-0.08605902,-0.18804106,0.0,0.0
0.62187225,0.19394071,-0.08195114,0.0,0.0
0.6182468,0.16986649,-0.115954556,0.0,0.0
0.37755266,-0.2264923,-0.14776233,0.0,0.0
-0.23619863,0.09674927,-0.041474283,0.0,0.0
-0.14978191,0.01750844,-0.08041575,0.0,0.0
0.08463518,-0.057088383,-0.20174424,0.0,0.0
-0.83275163,-0.04440014,-0.11882361,0.0,0.0
-0.36871213,-0.40161988,0.4589637,0.0,0.0
0.30102995,-0.21028082,0.1339929,0.0,0.0
-0.7427252,-0.18344492,-0.0384171,0.0,0.0
-0.36375308,-0.08338005,0.11311262,0.0,0.0
0.12349889,0.08408798,0.08088081,0.0,0.0
-0.009728398,-0.19890608,-0.06927185,0.0,0.0
0.5445224,-0.107152775,0.061943475,0.0,0.0
0.3955948,0.18045883,-0.106051825,0.0,0.0
-0.14643647,-0.048379295,0.13336295,0.0,0.0
0.87838256,-0.18850276,0.04857152,0.0,0.0
-0.15337358,-0.13028057,0.15220112,0.0,0.0
0.69021994,0.05497259,-0.068764836,0.0,0.0
0.81350464,-0.23628035,0.09908092,0.0,0.0
-0.087676615,0.048197344,-0.042513978,0.0,0.0
0.21489461,-0.12447042,0.12643975,0.0,0.0
0.6502253,-0.21277702,0.20648696,0.0,0.0
0.7309479,-0.04579003,0.025425585,0.0,0.0
0.49868155,0.09889271,-0.074144885,0.0,0.0
-0.5296204,-0.16636217,-0.11453465,0.0,0.0
-0.16278245,-0.191286,0.18020846,0.0,0.0
-0.78088146,0.050608683,-0.09685292,0.0,0.0
-0.4596741,-0.2885754,-0.12265093,0.0,0.0
-0.6460864,-0.07259534,-0.014026167,0.0,0.0
0.027875593,-0.0071961368,0.07360025,0.0,0.0
-0.10670617,-0.0676107,-0.008578094,0.0,0.0
0.47168252,-0.20223194,0.08101308,0.0,0.0
-0.037351992,0.12761746,-0.13124448,0.0,0.0
-1.1228113,0.3068234,0.020109698,0.0,0.0
0.19873707,0.030018937,0.016975608,0.0,0.0
-0.047337558,-0.055408843,-0.069522545,0.0,0.0
0.6198136,-0.12501304,0.012167761,0.0,0.0
0.07260398,0.16143373,-0.119155355,0.0,0.0
-0.08185834,0.08174983,-0.018509138,0.0,0.0
0.79938865,-0.03897938,-0.06779554,0.0,0.0
-0.6126115,-0.19426848,0.044670142,0.0,0.0
-0.67609924,0.19284935,-0.10501738,0.0,0.0
0.6947422,0.33458358,-0.06126429,0.0,0.0
-0.6747802,-0.089746706,0.06413703,0.0,0.0
0.39384237,-0.16404651,0.0087360265,0.0,0.0
-0.13522421,-0.095128365,-0.09030764,0.0,0.0
-0.47319856,-0.08086068,0.09613143,0.0,0.0
-0.7984613,-0.08346117,0.07231281,0.0,0.0
-0.5626755,0.04308161,-0.10922837,0.0,0.0
-0.49660727,-0.18876988,0.07717926,0.0,0.0
-0.6925337,-0.18470217,-0.04158968,0.0,0.0
0.7494686,0.17519778,-0.15410915,0.0,0.0
0.17286192,-0.16851896,-0.107464425,0.0,0.0
-0.089365244,-0.022978319,-0.030422244,0.0,0.0
0.082961574,0.050356254,0.08846326,0.0,0.0
0.24206972,-0.0702904,0.022533534,0.0,0.0
0.01907645,-0.10403628,0.090321265,0.0,0.0
0.6846385,-0.093383774,-0.069195874,0.0,0.0
0.21183713,0.04990791,-0.07390826,0.0,0.0
-0.46710208,0.26234117,-0.073077515,0.0,0.0
-0.79460466,0.07325812,-0.106974274,0.0,0.0
0.12567347,0.21189913,-0.070214786,0.0,0.0
-0.37821737,-0.14319164,-0.16900331,0.0,0.0
-0.2649814,0.11771588,0.035848323,0.0,0.0
0.19610108,-0.062280253,0.16347007,0.0,0.0
0.859513,-0.11585378,0.029640652,0.0,0.0
0.08476356,-0.10537909,0.12503745,0.0,0.0
0.14955701,-0.046613924,-0.13389465,0.0,0.0
-0.043721687,0.095562875,-0.08564955,0.0,0.0
-0.345997,0.09663754,-0.011271261,0.0,0.0
-0.19570604,-0.07596935,0.031645708,0.0,0.0
0.32768446,-0.11476637,0.06636763,0.0,0.0
-0.20165488,-0.01599473,-0.021417059,0.0,0.0
-0.52001005,0.033861745,0.056325376,0.0,0.0
-0.4748485,-0.014197779,-0.15852427,0.0,0.0
-0.04477072,-0.14161655,0.22576861,0.0,0.0
-0.42476508,-0.15954922,0.18498094,0.0,0.0
-0.2581055,-0.1303618,0.10201041,0.0,0.0
-0.7321409,-0.1590483,-0.1558186,0.0,0.0
-0.5933269,-0.14632931,-0.024048612,0.0,0.0
0.7780921,-0.08834361,-0.0728149,0.0,0.0
0.4880147,0.1888569,-0.088541605,0.0,0.0
-0.3034404,0.07400376,-0.03599159,0.0,0.0
0.4543292,0.024690447,-0.03214206,0.0,0.0
-0.15302186,-0.026657078,-0.12251312,0.0,0.0
0.5841503,-0.18273991,0.22256437,0.0,0.0
0.039813902,0.052203614,-0.013279369,0.0,0.0
-0.28198588,0.020288398,0.058441862,0.0,0.0
-0.21504359,0.0031023258,-0.19838566,0.0,0.0
-0.35366538,-0.07810954,0.032477323,0.0,0.0
0.501994,0.005756476,0.049252253,0.0,0.0
0.0636897,0.12589043,0.017320886,0.0,0.0
-0.75540674,0.0087676365,-0.17227823,0.0,0.0
0.2726781,0.015728828,-0.14703552,0.0,0.0
0.006998354,-0.06741289,-0.0039495593,0.0,0.0
-0.2619476,-0.08260001,0.26944527,0.0,0.0
0.6257608,-0.042537965,0.10664177,0.0,0.0
0.16805442,-0.12887694,0.12895997,0.0,0.0
0.22466199,-0.15794319,0.023927655,0.0,0.0
-0.045293517,0.05167602,-0.15332806,0.0,0.0
-0.31457263,-0.13843864,0.077562116,0.0,0.0
0.30058688,-0.1507276,0.22256415,0.0,0.0
0.00012705153,0.011591317,-0.041774537,0.0,0.0
-0.09209591,-0.08497894,-0.13446815,0.0,0.0
-0.2006751,-0.06935455,-0.0775717,0.0,0.0
-0.14480521,-0.014881846,-0.03878171,0.0,0.0
-0.4386493,0.019122265,0.03694669,0.0,0.0
0.22772823,0.0030994653,0.04616012,0.0,0.0
0.75365704,0.008812845,0.02740317,0.0,0.0
-0.6672693,0.21053134,-0.11794314,0.0,0.0
-0.63459665,-0.051655628,0.011372606,0.0,0.0
-0.5734209,-0.06754905,-0.12059968,0.0,0.0
-0.44249913,0.07285376,0.05908668,0.0,0.0
-0.75744677,-0.1539328,0.11822445,0.0,0.0
0.02635094,-0.30685586,0.29417884,0.0,0.0
0.60965407,-0.035907637,0.021457134,0.0,0.0
-0.56984586,-0.05054735,-0.15664403,0.0,0.0
0.110434316,0.010859802,-0.03632076,0.0,0.0
0.17563708,-0.03846762,-0.13202175,0.0,0.0
-0.7405107,-0.056611545,-0.09179426,0.0,0.0
0.5547018,-0.16312534,0.3187749,0.0,0.0
0.29943365,0.026327843,-0.074539,0.0,0.0
0.52499306,-0.11198511,0.13734674,0.0,0.0
0.45461908,-0.14415844,0.16233331,0.0,0.0
0.50973886,-0.12855862,0.25011763,0.0,0.0
-0.19628929,-0.14727044,-0.11378143,0.0,0.0
0.95266086,-0.08424993,-0.16952509,0.0,0.0
0.10130898,-0.18433017,0.32106557,0.0,0.0
-0.10475784,-0.117897496,0.10050249,0.0,0.0
-0.06861543,-0.01895816,0.08928913,0.0,0.0
-0.07527124,-0.2319724,-0.008718713,0.0,0.0
0.32820213,-0.027505966,-0.047114152,0.0,0.0
-0.51714826,0.14353989,-0.025052996,0.0,0.0
0.056956563,-0.12729539,0.061624933,0.0,0.0
-0.0026998403,0.12657441,-0.13147007,0.0,0.0
-0.85592675,0.020057948,-0.073193915,0.0,0.0
