x,y,z,f,scl1
0.01854805,0.047228802,-0.061753534,0.0,0.0
-0.587513,-0.1596082,0.19595411,0.0,0.0
0.51362956,-0.06615828,0.10871234,0.0,0.0
0.28439617,-0.2324006,0.103485465,0.0,0.0
0.066066876,-0.17610878,0.095960826,0.0,0.0
-0.828143,0.16523258,-0.061954524,0.0,0.0
0.47902864,0.30506817,-0.09841989,0.0,0.0
0.81579757,0.07228959,0.026222829,0.0,0.0
-0.72134906,0.10826682,-0.0531021,0.0,0.0
0.3443665,-0.021721246,0.012533888,0.0,0.0
-0.43846294,-0.0069394647,0.0070954356,0.0,0.0
-0.20830935,-0.11336899,-0.060360804,0.0,0.0
-0.7481781,-0.1536102,-0.010129786,0.0,0.0
-0.80843997,-0.07593627,-0.21342771,0.0,0.0
-0.035333246,0.05653351,-0.1645155,0.0,0.0
-0.73311913,-0.108024426,-0.13276458,0.0,0.0
0.4846928,-0.055652857,0.06616262,0.0,0.0
0.15238266,-0.016805938,-0.019302614,0.0,0.0
0.70041686,-0.0613694,-0.024453701,0.0,0.0
0.61305094,0.11059349,-0.03325166,0.0,0.0
-0.4552297,-0.11077716,0.03362593,0.0,0.0
0.056721263,-0.25147516,0.10239637,0.0,0.0
-0.6525339,-0.076285884,0.00208065,0.0,0.0
-0.43315366,-0.14028066,-0.11060357,0.0,0.0
0.412062,-0.10922944,0.18229209,0.0,0.0
-0.7587316,-0.10828481,0.17142679,0.0,0.0
-0.46439442,-0.0020594338,0.04454533,0.0,0.0
-0.626506,0.08950924,-0.0053337137,0.0,0.0
-0.70992726,-0.17996728,-0.16677362,0.0,0.0
-0.78699756,-0.107206486,0.029343601,0.0,0.0
-0.39465314,-0.10439322,0.08671416,0.0,0.0
0.130237,-0.1586097,-0.100516185,0.0,0.0
0.15283152,-0.14579822,-0.01749452,0.0,0.0
0.27601165,-0.15404291,0.0655456,0.0,0.0
0.22711952,-0.08054337,0.06909613,0.0,0.0
-0.3670178,-0.076573044,-0.08462595,0.0,0.0
-0.8039007,0.010181548,-0.13603097,0.0,0.0
0.45761922,0.34280628,-0.008807471,0.0,0.0
0.094994776,0.15350589,-0.0530085,0.0,0.0
0.2397812,0.13800809,-0.116742596,0.0,0.0
-0.5969242,0.09477579,0.043679666,0.0,0.0
-0.2205757,-0.04168559,-0.07253949,0.0,0.0
-0.43152636,0.08268425,-0.11037275,0.0,0.0
-0.15493669,0.11317082,0.023753189,0.0,0.0
0.07219191,-0.17158297,-0.0063127857,0.0,0.0
-0.6000147,-0.03885738,-0.033618487,0.0,0.0
-0.30380195,-0.08561161,0.038361806,0.0,0.0
0.7059248,-0.14240079,0.027090184,0.0,0.0
0.5978212,0.14275831,-0.03340762,0.0,0.0
0.33408076,-0.1410564,0.094015256,0.0,0.0
-0.34757373,-0.103941314,0.07353096,0.0,0.0
-0.19061445,0.064190306,-0.12856252,0.0,0.0
0.24583255,0.025821177,-0.106670216,0.0,0.0
0.4642731,-0.06153935,-0.10730856,0.0,0.0
-0.3315887,-0.044287052,-0.14314045,0.0,0.0
-0.5485265,0.11373446,-0.079148255,0.0,0.0
-0.113245085,-0.055465013,0.06491437,0.0,0.0
-0.54540014,0.050753336,-0.16128439,0.0,0.0
0.36100215,-0.08669847,-0.04496842,0.0,0.0
-0.6264055,-0.24472752,0.062036693,0.0,0.0
-0.02970377,0.035413876,-0.14252016,0.0,0.0
-0.2213727,0.15746911,-0.08008617,0.0,0.0
-0.4757053,0.2953966,-0.025019709,0.0,0.0
-0.33690086,0.12668987,-0.107103765,0.0,0.0
-0.79296124,-0.15384418,-0.15069579,0.0,0.0
0.10039825,-0.026597135,0.10089057,0.0,0.0
0.4659124,-0.012815754,0.022495886,0.0,0.0
0.19568425,0.17847064,0.04373962,0.0,0.0
0.85773766,0.03275863,-0.06246964,0.0,0.0
0.65175515,-0.6308133,0.2198452,0.0,0.0
0.7644381,-0.056770273,0.015366681,0.0,0.0
0.6272032,-0.089642785,-0.07079526,0.0,0.0
-0.8590364,0.018412048,-0.056813996,0.0,0.0
-0.14073378,-0.22499563,0.061611097,0.0,0.0
0.8412041,-0.037628863,-0.07751523,0.0,0.0
-0.73815554,-0.19269526,-0.006752523,0.0,0.0
-0.88613015,-0.19245052,0.00025102682,0.0,0.0
0.04928441,0.035868898,-0.021201048,0.0,0.0
0.6565959,-0.06751643,0.08458121,0.0,0.0
0.2860495,-0.21779647,0.18061604,0.0,0.0
0.38397014,-0.04363211,0.20689674,0.0,0.0
-0.6424918,0.17712626,-0.0777984,0.0,0.0
0.1921922,0.050300434,-0.12888831,0.0,0.0
0.039849795,-0.05166714,-0.0142790545,0.0,0.0
-0.6126861,-0.17261621,0.20208582,0.0,0.0
0.68849367,0.10346009,-0.10080924,0.0,0.0
-0.5562306,-0.27234092,-0.01011529,0.0,0.0
0.73804814,-0.18384998,0.1940986,0.0,0.0
0.19124278,0.012010761,-0.17110309,0.0,0.0
0.16419466,0.24755955,0.0017693539,0.0,0.0
0.015438789,-0.13071366,0.022402352,0.0,0.0
-0.7231886,-0.033295695,-0.048368387,0.0,0.0
-0.47664902,0.05064866,0.042112403,0.0,0.0
0.4934163,-0.12644531,0.11936174,0.0,0.0
0.4820039,-0.2636267,0.18222338,0.0,0.0
0.09721588,-0.119991,0.02752041,0.0,0.0
-0.061878096,-0.06500674,-0.019432463,0.0,0.0
-0.38324776,-0.120180935,-0.014603743,0.0,0.0
-0.22284137,-0.077039905,-0.074431896,0.0,0.0
-0.37742352,0.01850094,0.058130253,0.0,0.0
0.10550767,-0.10457644,-0.17718591,0.0,0.0
0.85595936,0.11481246,-0.08210203,0.0,0.0
-0.26312163,0.09040486,-0.0933872,0.0,0.0
0.05731122,-0.18669349,0.06819466,0.0,0.0
-0.09381752,-0.07085589,0.0426048,0.0,0.0
0.06862356,-0.100013055,-0.18262911,0.0,0.0
0.06127563,-0.13726488,-0.0889354,0.0,0.0
0.13316181,-0.08047485,0.12403833,0.0,0.0
-0.37388667,0.09047602,-0.048170805,0.0,0.0
0.26708817,-0.027779108,-0.1020455,0.0,0.0
-0.11259038,-0.045704514,0.09341878,0.0,0.0
-0.49774817,-0.00744128,-0.051094938,0.0,0.0
0.031752173,-0.21229166,0.074052304,0.0,0.0
0.47296035,0.04867689,-0.06623631,0.0,0.0
0.2185085,-0.13059333,0.031076021,0.0,0.0
0.14642997,-0.061546404,-0.046903886,0.0,0.0
0.28306398,-0.10024296,0.07528165,0.0,0.0
0.114539824,-0.05502062,0.045486253,0.0,0.0
0.04833743,-0.040543985,0.1271662,0.0,0.0
0.4880523,0.24471486,-0.085975975,0.0,0.0
-0.7274773,-0.16650368,0.022640549,0.0,0.0
0.39133498,-0.12726428,-0.06393478,0.0,0.0
-0.0059424145,0.0029065022,-0.06875335,0.0,0.0
-0.052968338,-0.2244136,0.28790048,0.0,0.0
-0.83094007,-0.19500184,-0.0008453126,0.0,0.0
0.30665338,0.17746913,-0.08715879,0.0,0.0
0.1167022,-0.12468645,0.076273225,0.0,0.0
-0.0496458,0.06737549,-0.14160109,0.0,0.0
0.44003245,-0.009461714,0.09040711,0.0,0.0
-0.33761013,0.31451416,-0.101958804,0.0,0.0
0.8302637,-0.21121055,0.059361953,0.0,0.0
-0.75749284,0.060632512,-0.11032778,0.0,0.0
0.16489905,-0.06929527,0.0683449,0.0,0.0
-0.30123514,-0.10901552,0.029976876,0.0,0.0
-0.02899787,0.3625439,-0.10615926,0.0,0.0
0.42452145,-0.20977776,-0.08557613,0.0,0.0
-0.2216695,-0.037607614,-0.06333441,0.0,0.0
-0.18710646,-0.03365225,-0.03215474,0.0,0.0
-0.31006694,0.023431184,-0.034776412,0.0,0.0
-0.3468113,-0.035384014,-0.12444214,0.0,0.0
0.08564737,0.010074851,-0.05248629,0.0,0.0
0.036898836,0.40817973,-0.10533103,0.0,0.0
0.27418825,0.23557961,-0.04125261,0.0,0.0
-0.77717996,0.12712142,-0.08674747,0.0,0.0
0.18473384,-0.081471704,0.0057174377,0.0,0.0
-0.04312936,0.120980956,-0.07705281,0.0,0.0
0.6931284,0.038871605,-0.080218494,0.0,0.0
-0.41454947,-0.17349997,-0.07114735,0.0,0.0
0.1141642,-0.26591614,0.059092,0.0,0.0
-0.7291999,-0.1587975,-0.10290829,0.0,0.0
-0.4602133,-0.1675012,-0.12217162,0.0,0.0
0.3693262,-0.10295017,-0.122380264,0.0,0.0
-0.27596328,0.10644173,-0.08773097,0.0,0.0
0.05593754,-0.052679,0.13199042,0.0,0.0
0.25282624,-0.13758619,0.09134988,0.0,0.0
0.0757439,-0.14708401,-0.1427647,0.0,0.0
0.17060773,-0.10629424,0.16664355,0.0,0.0
0.83744556,-0.12860931,-0.15696661,0.0,0.0
1.0094885,0.7014621,-0.014944074,0.0,0.0
0.81105024,-0.21185274,0.038721118,0.0,0.0
0.62086624,0.056537036,-0.07342363,0.0,0.0
-0.60064304,-0.09689732,0.025314301,0.0,0.0
0.006156852,-0.08076134,0.26258478,0.0,0.0
0.6205092,-0.17505807,0.19093615,0.0,0.0
-0.7341276,0.20163137,-0.10993563,0.0,0.0
-0.27360928,-0.13798007,0.07971041,0.0,0.0
-0.47016796,-0.017008688,-0.010508982,0.0,0.0
-0.33859298,0.12002341,-0.040146425,0.0,0.0
-0.09920558,0.059696347,0.07227024,0.0,0.0
0.19501032,0.18685956,-0.14317845,0.0,0.0
-0.0075705326,0.13201389,-0.07726737,0.0,0.0
0.44143003,0.1525051,-0.115545176,0.0,0.0
-0.76111555,-0.19626853,-0.108640105,0.0,0.0
0.20687851,0.16999342,-0.12818857,0.0,0.0
0.18314546,-0.032020576,0.10677416,0.0,0.0
-0.23903123,-0.17745288,0.27486512,0.0,0.0
-0.3249289,-0.097446695,-0.19666888,0.0,0.0
-0.12934275,-0.02956416,0.040769823,0.0,0.0
0.5096097,-0.010525723,0.069291845,0.0,0.0
-0.02066899,0.12982467,-0.082524225,0.0,0.0
-0.3854797,-0.08636366,0.11956743,0.0,0.0
-0.10973965,-0.022464538,0.032437634,0.0,0.0
-0.36322054,-0.16309205,0.16362469,0.0,0.0
0.49973306,-0.019638738,-0.16488883,0.0,0.0
0.77811456,0.1867935,0.0035236268,0.0,0.0
0.23191825,-0.09936871,0.071498305,0.0,0.0
-0.529576,-0.2307253,0.17744817,0.0,0.0
0.12947288,0.09384121,-0.107612364,0.0,0.0
-0.6349094,-0.22423086,0.16087846,0.0,0.0
0.05320067,-0.13899072,0.055582963,0.0,0.0
-0.576133,-0.12427054,-0.11958801,0.0,0.0
-0.03716506,0.008018287,0.17277835,0.0,0.0
0.100135915,-0.23201263,0.2605707,0.0,0.0
0.023292936,-0.006984537,-0.045321558,0.0,0.0
-0.6314043,0.07779673,0.10531608,0.0,0.0
0.7153005,-0.041869745,-0.02834528,0.0,0.0
0.7586043,-0.11359591,0.059926588,0.0,0.0
-0.28547168,0.00069986563,0.17118533,0.0,0.0
-0.78901446,0.25625652,-0.048908636,0.0,0.0
0.28460512,-0.08133285,0.17491463,0.0,0.0
-0.09107625,0.050738327,0.17954406,0.0,0.0
0.16950355,-0.04059696,-0.01609656,0.0,0.0
0.048522886,-0.109510355,0.02042713,0.0,0.0
0.5822701,0.07758319,0.122936845,0.0,0.0
0.25892812,0.04522474,-0.120789215,0.0,0.0
